SERIAL	SONG	USER	DATE
6059	788	38	2021-09-16
6060	246	16	2021-09-16
6061	841	3	2021-09-16
6062	320	69	2021-09-16
6063	540	64	2021-09-16
6064	457	53	2021-09-16
6065	485	31	2021-09-16
6066	58	11	2021-09-16
6067	41	26	2021-09-16
6068	583	68	2021-09-16
6069	942	25	2021-09-16
6070	210	37	2021-09-16
6071	48	26	2021-09-16
6072	334	64	2021-09-16
6073	829	33	2021-09-16
6074	22	50	2021-09-16
6075	385	18	2021-09-17
6076	299	39	2021-09-17
6077	790	62	2021-09-17
6078	345	40	2021-09-17
6079	738	57	2021-09-17
6080	392	45	2021-09-17
6081	938	69	2021-09-17
6082	799	2	2021-09-17
6083	722	30	2021-09-17
6084	56	67	2021-09-17
6085	238	23	2021-09-17
6086	401	33	2021-09-17
6087	304	56	2021-09-17
6088	120	19	2021-09-17
6089	546	51	2021-09-17
6090	827	61	2021-09-17
6091	924	1	2021-09-17
6092	371	3	2021-09-17
6093	437	41	2021-09-17
6094	695	59	2021-09-17
6095	250	70	2021-09-17
6096	784	61	2021-09-17
6097	525	40	2021-09-17
6098	453	32	2021-09-17
6099	726	6	2021-09-17
6100	564	68	2021-09-17
6101	550	36	2021-09-17
6102	88	65	2021-09-17
6103	621	38	2021-09-17
6104	460	32	2021-09-17
6105	338	63	2021-09-17
6106	295	29	2021-09-17
6107	32	51	2021-09-17
6108	742	45	2021-09-17
6109	55	21	2021-09-17
6110	977	1	2021-09-17
6111	737	31	2021-09-17
6112	989	26	2021-09-17
6113	812	59	2021-09-17
6114	286	26	2021-09-17
6115	458	68	2021-09-17
6116	442	11	2021-09-17
6117	737	47	2021-09-17
6118	969	46	2021-09-17
6119	11	65	2021-09-17
6120	658	66	2021-09-17
6121	25	28	2021-09-17
6122	879	4	2021-09-17
6123	824	25	2021-09-17
6124	702	26	2021-09-17
6125	87	60	2021-09-17
6126	842	57	2021-09-17
6127	883	36	2021-09-17
6128	811	14	2021-09-17
6129	573	61	2021-09-17
6130	748	66	2021-09-17
6131	823	62	2021-09-17
6132	851	15	2021-09-17
6133	122	54	2021-09-17
6134	130	62	2021-09-17
6135	404	47	2021-09-17
6136	118	20	2021-09-17
6137	925	45	2021-09-17
6138	666	60	2021-09-17
6139	29	13	2021-09-17
6140	102	42	2021-09-17
6141	534	13	2021-09-17
6142	541	5	2021-09-17
6143	453	44	2021-09-17
6144	240	33	2021-09-17
6145	639	13	2021-09-17
6146	203	31	2021-09-17
6147	631	6	2021-09-17
6148	384	55	2021-09-17
6149	987	21	2021-09-17
6150	191	59	2021-09-17
6151	963	32	2021-09-17
6152	951	21	2021-09-17
6153	117	21	2021-09-17
6154	603	18	2021-09-17
6155	156	18	2021-09-17
6156	343	50	2021-09-18
6157	69	36	2021-09-18
6158	235	5	2021-09-18
6159	243	70	2021-09-18
6160	138	6	2021-09-18
6161	554	59	2021-09-18
6162	954	67	2021-09-18
6163	523	59	2021-09-18
6164	541	70	2021-09-18
6165	145	42	2021-09-18
6166	712	37	2021-09-18
6167	727	54	2021-09-18
6168	565	70	2021-09-18
6169	449	32	2021-09-18
6170	470	47	2021-09-18
6171	735	6	2021-09-18
6172	4	11	2021-09-18
6173	441	18	2021-09-18
6174	745	13	2021-09-18
6175	10	45	2021-09-18
6176	496	42	2021-09-18
6177	875	60	2021-09-18
6178	778	21	2021-09-18
6179	769	50	2021-09-18
6180	897	63	2021-09-18
6181	466	64	2021-09-18
6182	897	17	2021-09-18
6183	924	6	2021-09-18
6184	733	32	2021-09-18
6185	409	60	2021-09-18
6186	349	33	2021-09-18
6187	676	36	2021-09-18
6188	691	60	2021-09-18
6189	471	3	2021-09-18
6190	89	17	2021-09-18
6191	987	65	2021-09-18
6192	190	13	2021-09-18
6193	66	4	2021-09-18
6194	262	18	2021-09-18
6195	53	60	2021-09-18
6196	430	49	2021-09-18
6197	522	9	2021-09-18
6198	131	65	2021-09-18
6199	777	14	2021-09-18
6200	297	15	2021-09-18
6201	946	70	2021-09-18
6202	434	49	2021-09-18
6203	560	43	2021-09-18
6204	520	21	2021-09-18
6205	971	49	2021-09-18
6206	31	34	2021-09-18
6207	916	6	2021-09-18
6208	526	31	2021-09-18
6209	792	57	2021-09-18
6210	127	33	2021-09-18
6211	268	39	2021-09-18
6212	567	64	2021-09-18
6213	220	12	2021-09-18
6214	570	39	2021-09-18
6215	205	55	2021-09-18
6216	419	57	2021-09-18
6217	700	60	2021-09-18
6218	410	20	2021-09-18
6219	346	24	2021-09-18
6220	532	10	2021-09-18
6221	340	30	2021-09-18
6222	419	43	2021-09-18
6223	71	67	2021-09-18
6224	232	10	2021-09-18
6225	384	51	2021-09-18
6226	928	65	2021-09-18
6227	769	19	2021-09-18
6228	592	68	2021-09-18
6229	539	40	2021-09-18
6230	93	40	2021-09-18
6231	654	67	2021-09-18
6232	50	1	2021-09-18
6233	884	21	2021-09-18
6234	765	32	2021-09-18
6235	571	69	2021-09-18
6236	325	50	2021-09-18
6237	823	70	2021-09-18
6238	680	5	2021-09-18
6239	170	11	2021-09-18
6240	411	49	2021-09-18
6241	450	26	2021-09-18
6242	150	36	2021-09-18
6243	409	59	2021-09-18
6244	688	25	2021-09-19
6245	669	49	2021-09-19
6246	525	39	2021-09-19
6247	315	16	2021-09-19
6248	55	44	2021-09-19
6249	427	3	2021-09-19
6250	351	2	2021-09-19
6251	113	69	2021-09-19
6252	416	58	2021-09-19
6253	565	68	2021-09-19
6254	636	38	2021-09-19
6255	313	2	2021-09-19
6256	568	17	2021-09-19
6257	909	35	2021-09-19
6258	400	58	2021-09-19
6259	354	21	2021-09-19
6260	200	18	2021-09-19
6261	23	51	2021-09-19
6262	431	61	2021-09-19
6263	891	42	2021-09-19
6264	364	25	2021-09-19
6265	927	58	2021-09-19
6266	341	11	2021-09-19
6267	75	23	2021-09-19
6268	232	62	2021-09-19
6269	36	29	2021-09-19
6270	273	43	2021-09-19
6271	165	63	2021-09-19
6272	811	6	2021-09-19
6273	333	8	2021-09-19
6274	150	7	2021-09-19
6275	207	3	2021-09-19
6276	645	67	2021-09-19
6277	77	34	2021-09-19
6278	242	40	2021-09-19
6279	685	66	2021-09-19
6280	812	36	2021-09-19
6281	916	67	2021-09-19
6282	399	24	2021-09-19
6283	350	64	2021-09-19
6284	11	52	2021-09-19
6285	866	38	2021-09-19
6286	339	33	2021-09-19
6287	491	8	2021-09-19
6288	192	15	2021-09-19
6289	260	14	2021-09-19
6290	123	5	2021-09-19
6291	344	4	2021-09-19
6292	173	18	2021-09-19
6293	886	52	2021-09-19
6294	556	50	2021-09-19
6295	200	11	2021-09-19
6296	355	25	2021-09-19
6297	634	3	2021-09-19
6298	782	4	2021-09-19
6299	836	23	2021-09-19
6300	982	18	2021-09-19
6301	295	7	2021-09-19
6302	6	33	2021-09-19
6303	893	70	2021-09-19
6304	681	14	2021-09-19
6305	791	6	2021-09-19
6306	495	27	2021-09-19
6307	790	38	2021-09-19
6308	142	64	2021-09-19
6309	701	5	2021-09-19
6310	35	21	2021-09-19
6311	250	5	2021-09-19
6312	417	25	2021-09-19
6313	458	14	2021-09-19
6314	87	31	2021-09-19
6315	17	50	2021-09-19
6316	211	39	2021-09-19
6317	517	69	2021-09-19
6318	522	69	2021-09-19
6319	431	40	2021-09-19
6320	819	37	2021-09-19
6321	658	7	2021-09-19
6322	100	30	2021-09-19
6323	828	14	2021-09-19
6324	953	40	2021-09-20
6325	454	44	2021-09-20
6326	340	58	2021-09-20
6327	563	53	2021-09-20
6328	884	56	2021-09-20
6329	428	59	2021-09-20
6330	11	61	2021-09-20
6331	747	11	2021-09-20
6332	978	39	2021-09-20
6333	623	59	2021-09-20
6334	707	9	2021-09-20
6335	2	33	2021-09-20
6336	22	69	2021-09-20
6337	560	35	2021-09-20
6338	9	32	2021-09-20
6339	53	63	2021-09-20
6340	609	25	2021-09-20
6341	693	49	2021-09-20
6342	2	12	2021-09-20
6343	998	41	2021-09-20
6344	402	12	2021-09-20
6345	713	10	2021-09-20
6346	766	27	2021-09-20
6347	230	33	2021-09-20
6348	181	14	2021-09-20
6349	668	52	2021-09-20
6350	718	61	2021-09-20
6351	623	8	2021-09-20
6352	258	29	2021-09-20
6353	654	63	2021-09-20
6354	736	17	2021-09-20
6355	472	60	2021-09-20
6356	261	62	2021-09-20
6357	786	22	2021-09-20
6358	276	51	2021-09-20
6359	444	25	2021-09-20
6360	45	60	2021-09-20
6361	153	49	2021-09-20
6362	396	59	2021-09-20
6363	479	40	2021-09-20
6364	172	24	2021-09-20
6365	831	30	2021-09-20
6366	303	29	2021-09-20
6367	482	21	2021-09-20
6368	370	5	2021-09-20
6369	422	9	2021-09-20
6370	189	5	2021-09-20
6371	170	8	2021-09-20
6372	747	46	2021-09-20
6373	707	13	2021-09-20
6374	990	36	2021-09-20
6375	286	49	2021-09-20
6376	719	44	2021-09-20
6377	850	25	2021-09-20
6378	331	38	2021-09-20
6379	20	49	2021-09-20
6380	118	55	2021-09-20
6381	866	9	2021-09-20
6382	475	32	2021-09-20
6383	263	64	2021-09-20
6384	93	25	2021-09-20
6385	782	65	2021-09-20
6386	368	51	2021-09-20
6387	389	23	2021-09-20
6388	906	30	2021-09-20
6389	77	16	2021-09-20
6390	179	17	2021-09-20
6391	494	25	2021-09-20
6392	798	19	2021-09-20
6393	429	4	2021-09-20
6394	898	47	2021-09-20
6395	509	70	2021-09-20
6396	515	34	2021-09-20
6397	793	47	2021-09-20
6398	895	33	2021-09-20
6399	361	18	2021-09-20
6400	18	18	2021-09-20
6401	816	3	2021-09-20
6402	989	17	2021-09-20
6403	207	35	2021-09-20
6404	878	28	2021-09-21
6405	323	26	2021-09-21
6406	686	35	2021-09-21
6407	613	50	2021-09-21
6408	574	6	2021-09-21
6409	884	51	2021-09-21
6410	794	64	2021-09-21
6411	512	42	2021-09-21
6412	601	33	2021-09-21
6413	581	67	2021-09-21
6414	476	35	2021-09-21
6415	59	50	2021-09-21
6416	789	20	2021-09-21
6417	806	34	2021-09-21
6418	275	14	2021-09-21
6419	368	42	2021-09-21
6420	29	61	2021-09-21
6421	499	55	2021-09-21
6422	45	51	2021-09-21
6423	773	1	2021-09-21
6424	468	31	2021-09-21
6425	720	62	2021-09-21
6426	576	34	2021-09-21
6427	176	25	2021-09-21
6428	920	22	2021-09-21
6429	158	55	2021-09-21
6430	266	14	2021-09-21
6431	242	38	2021-09-21
6432	262	40	2021-09-21
6433	510	20	2021-09-21
6434	417	65	2021-09-21
6435	704	6	2021-09-21
6436	159	68	2021-09-21
6437	869	17	2021-09-21
6438	8	28	2021-09-21
6439	721	49	2021-09-21
6440	987	70	2021-09-21
6441	740	4	2021-09-21
6442	454	56	2021-09-21
6443	879	16	2021-09-21
6444	25	7	2021-09-21
6445	732	52	2021-09-21
6446	862	60	2021-09-21
6447	17	68	2021-09-21
6448	674	8	2021-09-21
6449	677	32	2021-09-21
6450	953	58	2021-09-21
6451	415	36	2021-09-21
6452	846	8	2021-09-21
6453	398	55	2021-09-21
6454	36	30	2021-09-21
6455	428	13	2021-09-21
6456	915	37	2021-09-21
6457	744	38	2021-09-21
6458	336	21	2021-09-21
6459	673	44	2021-09-21
6460	437	23	2021-09-21
6461	869	40	2021-09-21
6462	458	11	2021-09-21
6463	224	47	2021-09-21
6464	354	27	2021-09-21
6465	282	11	2021-09-21
6466	785	22	2021-09-21
6467	704	39	2021-09-21
6468	655	67	2021-09-21
6469	145	60	2021-09-21
6470	200	70	2021-09-21
6471	193	18	2021-09-21
6472	71	57	2021-09-21
6473	643	34	2021-09-21
6474	535	25	2021-09-21
6475	395	46	2021-09-21
6476	27	38	2021-09-21
6477	346	28	2021-09-21
6478	344	46	2021-09-21
6479	626	66	2021-09-21
6480	538	8	2021-09-21
6481	460	65	2021-09-21
6482	989	49	2021-09-21
6483	878	37	2021-09-21
6484	621	52	2021-09-21
6485	715	4	2021-09-21
6486	761	9	2021-09-21
6487	31	22	2021-09-22
6488	397	20	2021-09-22
6489	382	20	2021-09-22
6490	7	7	2021-09-22
6491	769	49	2021-09-22
6492	193	44	2021-09-22
6493	886	11	2021-09-22
6494	507	14	2021-09-22
6495	69	30	2021-09-22
6496	961	70	2021-09-22
6497	760	51	2021-09-22
6498	123	2	2021-09-22
6499	537	28	2021-09-22
6500	195	34	2021-09-22
6501	102	68	2021-09-22
6502	42	31	2021-09-22
6503	138	35	2021-09-22
6504	558	42	2021-09-22
6505	297	36	2021-09-22
6506	949	37	2021-09-22
6507	770	65	2021-09-22
6508	128	34	2021-09-22
6509	81	42	2021-09-22
6510	423	13	2021-09-22
6511	358	58	2021-09-22
6512	542	30	2021-09-22
6513	416	28	2021-09-22
6514	910	16	2021-09-22
6515	101	3	2021-09-22
6516	10	7	2021-09-22
6517	948	32	2021-09-22
6518	453	22	2021-09-22
6519	710	29	2021-09-22
6520	78	55	2021-09-22
6521	232	16	2021-09-22
6522	458	21	2021-09-22
6523	683	9	2021-09-22
6524	3	61	2021-09-22
6525	224	5	2021-09-22
6526	383	35	2021-09-22
6527	30	50	2021-09-22
6528	563	3	2021-09-22
6529	958	56	2021-09-22
6530	558	37	2021-09-22
6531	687	11	2021-09-22
6532	597	56	2021-09-22
6533	469	13	2021-09-22
6534	308	62	2021-09-22
6535	345	15	2021-09-22
6536	316	64	2021-09-22
6537	512	37	2021-09-22
6538	377	22	2021-09-22
6539	190	5	2021-09-22
6540	572	68	2021-09-22
6541	834	41	2021-09-22
6542	416	68	2021-09-22
6543	518	70	2021-09-22
6544	271	36	2021-09-22
6545	32	59	2021-09-22
6546	84	32	2021-09-22
6547	221	7	2021-09-22
6548	204	44	2021-09-22
6549	790	59	2021-09-22
6550	720	39	2021-09-22
6551	485	59	2021-09-22
6552	813	48	2021-09-22
6553	737	25	2021-09-22
6554	480	44	2021-09-22
6555	18	51	2021-09-22
6556	453	36	2021-09-22
6557	828	30	2021-09-22
6558	441	47	2021-09-22
6559	673	11	2021-09-22
6560	838	21	2021-09-22
6561	325	12	2021-09-22
6562	966	40	2021-09-22
6563	99	24	2021-09-22
6564	564	37	2021-09-22
6565	571	69	2021-09-22
6566	464	48	2021-09-22
6567	556	11	2021-09-22
6568	730	2	2021-09-22
6569	765	41	2021-09-22
6570	203	12	2021-09-22
6571	494	13	2021-09-22
6572	744	13	2021-09-23
6573	212	19	2021-09-23
6574	79	16	2021-09-23
6575	36	17	2021-09-23
6576	327	26	2021-09-23
6577	696	34	2021-09-23
6578	999	60	2021-09-23
6579	944	12	2021-09-23
6580	432	48	2021-09-23
6581	120	38	2021-09-23
6582	933	4	2021-09-23
6583	860	28	2021-09-23
6584	602	66	2021-09-23
6585	362	29	2021-09-23
6586	120	65	2021-09-23
6587	419	30	2021-09-23
6588	536	14	2021-09-23
6589	48	50	2021-09-23
6590	66	45	2021-09-23
6591	819	49	2021-09-23
6592	476	48	2021-09-23
6593	557	31	2021-09-23
6594	621	29	2021-09-23
6595	577	62	2021-09-23
6596	572	3	2021-09-23
6597	654	44	2021-09-23
6598	26	30	2021-09-23
6599	932	37	2021-09-23
6600	604	67	2021-09-23
6601	936	1	2021-09-23
6602	864	12	2021-09-23
6603	237	17	2021-09-23
6604	932	39	2021-09-23
6605	9	1	2021-09-23
6606	485	40	2021-09-23
6607	565	67	2021-09-23
6608	318	21	2021-09-23
6609	752	28	2021-09-23
6610	1	53	2021-09-23
6611	570	69	2021-09-23
6612	500	59	2021-09-23
6613	415	12	2021-09-23
6614	611	44	2021-09-23
6615	540	12	2021-09-23
6616	974	26	2021-09-23
6617	608	21	2021-09-23
6618	574	25	2021-09-23
6619	71	53	2021-09-23
6620	514	38	2021-09-23
6621	929	42	2021-09-23
6622	756	48	2021-09-23
6623	792	17	2021-09-23
6624	874	47	2021-09-23
6625	741	22	2021-09-23
6626	258	32	2021-09-23
6627	64	43	2021-09-23
6628	567	41	2021-09-23
6629	108	15	2021-09-23
6630	325	61	2021-09-23
6631	29	43	2021-09-23
6632	901	32	2021-09-23
6633	875	7	2021-09-23
6634	510	57	2021-09-23
6635	539	59	2021-09-23
6636	545	63	2021-09-23
6637	680	16	2021-09-23
6638	699	22	2021-09-23
6639	717	17	2021-09-23
6640	918	5	2021-09-23
6641	860	6	2021-09-23
6642	713	26	2021-09-23
6643	260	50	2021-09-23
6644	106	28	2021-09-23
6645	411	41	2021-09-23
6646	25	7	2021-09-23
6647	158	50	2021-09-23
6648	299	47	2021-09-23
6649	360	19	2021-09-23
6650	23	67	2021-09-23
6651	846	47	2021-09-23
6652	278	39	2021-09-23
6653	933	25	2021-09-23
6654	933	61	2021-09-23
6655	555	68	2021-09-23
6656	523	30	2021-09-23
6657	790	63	2021-09-23
6658	175	54	2021-09-23
6659	746	61	2021-09-23
6660	847	44	2021-09-23
6661	254	17	2021-09-23
6662	726	46	2021-09-23
6663	955	7	2021-09-23
6664	389	46	2021-09-23
6665	302	12	2021-09-23
6666	422	23	2021-09-23
6667	528	58	2021-09-23
6668	656	48	2021-09-24
6669	560	61	2021-09-24
6670	717	55	2021-09-24
6671	327	18	2021-09-24
6672	758	56	2021-09-24
6673	398	39	2021-09-24
6674	792	5	2021-09-24
6675	791	17	2021-09-24
6676	895	37	2021-09-24
6677	237	37	2021-09-24
6678	567	8	2021-09-24
6679	92	32	2021-09-24
6680	910	23	2021-09-24
6681	224	58	2021-09-24
6682	135	12	2021-09-24
6683	298	57	2021-09-24
6684	29	38	2021-09-24
6685	383	33	2021-09-24
6686	57	8	2021-09-24
6687	682	14	2021-09-24
6688	831	36	2021-09-24
6689	487	46	2021-09-24
6690	511	14	2021-09-24
6691	725	49	2021-09-24
6692	271	21	2021-09-24
6693	977	36	2021-09-24
6694	38	8	2021-09-24
6695	115	62	2021-09-24
6696	396	66	2021-09-24
6697	619	2	2021-09-24
6698	158	53	2021-09-24
6699	608	57	2021-09-24
6700	159	64	2021-09-24
6701	197	7	2021-09-24
6702	1000	24	2021-09-24
6703	802	51	2021-09-24
6704	407	33	2021-09-24
6705	532	49	2021-09-24
6706	761	34	2021-09-24
6707	99	40	2021-09-24
6708	746	31	2021-09-24
6709	18	25	2021-09-24
6710	114	40	2021-09-24
6711	423	31	2021-09-24
6712	772	57	2021-09-24
6713	364	26	2021-09-24
6714	555	1	2021-09-24
6715	62	28	2021-09-24
6716	934	49	2021-09-24
6717	580	49	2021-09-24
6718	837	60	2021-09-24
6719	498	10	2021-09-24
6720	771	22	2021-09-24
6721	14	38	2021-09-24
6722	590	41	2021-09-24
6723	487	13	2021-09-24
6724	377	66	2021-09-24
6725	467	7	2021-09-24
6726	579	50	2021-09-24
6727	86	3	2021-09-24
6728	396	4	2021-09-24
6729	209	49	2021-09-24
6730	755	60	2021-09-24
6731	703	64	2021-09-24
6732	481	40	2021-09-24
6733	853	11	2021-09-24
6734	508	19	2021-09-24
6735	438	10	2021-09-24
6736	54	43	2021-09-24
6737	268	19	2021-09-24
6738	806	24	2021-09-24
6739	698	9	2021-09-24
6740	733	41	2021-09-24
6741	43	69	2021-09-24
6742	875	24	2021-09-24
6743	529	47	2021-09-24
6744	666	1	2021-09-24
6745	768	70	2021-09-24
6746	781	14	2021-09-24
6747	236	50	2021-09-24
6748	221	62	2021-09-24
6749	112	45	2021-09-24
6750	169	4	2021-09-24
6751	985	12	2021-09-24
6752	827	56	2021-09-24
6753	698	63	2021-09-24
6754	181	17	2021-09-24
6755	476	58	2021-09-24
6756	642	65	2021-09-24
6757	247	5	2021-09-24
6758	620	47	2021-09-24
6759	800	1	2021-09-24
6760	785	5	2021-09-24
6761	196	19	2021-09-24
6762	376	6	2021-09-24
6763	473	67	2021-09-24
6764	139	1	2021-09-24
6765	679	11	2021-09-24
6766	543	62	2021-09-24
6767	232	51	2021-09-24
6768	313	1	2021-09-24
6769	265	44	2021-09-24
6770	458	28	2021-09-24
6771	867	54	2021-09-24
6772	742	65	2021-09-25
6773	683	22	2021-09-25
6774	967	41	2021-09-25
6775	870	13	2021-09-25
6776	636	28	2021-09-25
6777	593	35	2021-09-25
6778	627	9	2021-09-25
6779	133	52	2021-09-25
6780	399	20	2021-09-25
6781	987	61	2021-09-25
6782	917	25	2021-09-25
6783	422	30	2021-09-25
6784	37	22	2021-09-25
6785	547	42	2021-09-25
6786	705	29	2021-09-25
6787	864	40	2021-09-25
6788	933	40	2021-09-25
6789	504	2	2021-09-25
6790	967	10	2021-09-25
6791	899	56	2021-09-25
6792	367	70	2021-09-25
6793	603	17	2021-09-25
6794	125	8	2021-09-25
6795	733	49	2021-09-25
6796	758	32	2021-09-25
6797	59	43	2021-09-25
6798	559	45	2021-09-25
6799	414	51	2021-09-25
6800	546	7	2021-09-25
6801	755	44	2021-09-25
6802	802	24	2021-09-25
6803	318	38	2021-09-25
6804	138	33	2021-09-25
6805	902	4	2021-09-25
6806	14	20	2021-09-25
6807	775	48	2021-09-25
6808	828	48	2021-09-25
6809	488	57	2021-09-25
6810	317	15	2021-09-25
6811	265	69	2021-09-25
6812	811	3	2021-09-25
6813	661	6	2021-09-25
6814	49	11	2021-09-25
6815	791	49	2021-09-25
6816	824	7	2021-09-25
6817	150	28	2021-09-25
6818	974	54	2021-09-25
6819	627	57	2021-09-25
6820	351	61	2021-09-25
6821	640	56	2021-09-25
6822	485	47	2021-09-25
6823	766	6	2021-09-25
6824	41	3	2021-09-25
6825	553	20	2021-09-25
6826	880	33	2021-09-25
6827	977	64	2021-09-25
6828	664	12	2021-09-25
6829	404	40	2021-09-25
6830	99	43	2021-09-25
6831	137	66	2021-09-25
6832	7	21	2021-09-25
6833	13	34	2021-09-25
6834	758	18	2021-09-25
6835	480	4	2021-09-25
6836	355	51	2021-09-25
6837	860	32	2021-09-25
6838	9	56	2021-09-25
6839	970	67	2021-09-25
6840	387	27	2021-09-25
6841	50	67	2021-09-25
6842	70	19	2021-09-25
6843	581	59	2021-09-25
6844	496	47	2021-09-25
6845	91	32	2021-09-25
6846	537	3	2021-09-25
6847	733	52	2021-09-25
6848	152	4	2021-09-25
6849	590	63	2021-09-25
6850	613	33	2021-09-25
6851	480	42	2021-09-25
6852	511	18	2021-09-25
6853	759	25	2021-09-25
6854	773	32	2021-09-25
6855	727	64	2021-09-25
6856	434	70	2021-09-25
6857	888	22	2021-09-25
6858	386	36	2021-09-25
6859	574	11	2021-09-25
6860	495	18	2021-09-25
6861	535	7	2021-09-25
6862	395	68	2021-09-25
6863	626	65	2021-09-25
6864	398	4	2021-09-25
6865	330	54	2021-09-25
6866	163	41	2021-09-25
6867	944	36	2021-09-25
6868	293	31	2021-09-25
6869	866	60	2021-09-25
6870	144	24	2021-09-25
6871	485	2	2021-09-25
6872	881	60	2021-09-25
6873	847	32	2021-09-25
6874	157	49	2021-09-25
6875	25	67	2021-09-26
6876	233	53	2021-09-26
6877	3	1	2021-09-26
6878	123	27	2021-09-26
6879	582	48	2021-09-26
6880	678	63	2021-09-26
6881	40	31	2021-09-26
6882	527	16	2021-09-26
6883	83	69	2021-09-26
6884	529	36	2021-09-26
6885	229	6	2021-09-26
6886	34	41	2021-09-26
6887	975	67	2021-09-26
6888	749	33	2021-09-26
6889	951	40	2021-09-26
6890	57	68	2021-09-26
6891	932	70	2021-09-26
6892	45	11	2021-09-26
6893	246	63	2021-09-26
6894	23	68	2021-09-26
6895	239	51	2021-09-26
6896	912	50	2021-09-26
6897	674	48	2021-09-26
6898	376	68	2021-09-26
6899	317	59	2021-09-26
6900	160	29	2021-09-26
6901	711	41	2021-09-26
6902	875	27	2021-09-26
6903	18	28	2021-09-26
6904	479	8	2021-09-26
6905	745	62	2021-09-26
6906	342	51	2021-09-26
6907	834	19	2021-09-26
6908	354	4	2021-09-26
6909	866	56	2021-09-26
6910	588	67	2021-09-26
6911	36	7	2021-09-26
6912	609	25	2021-09-26
6913	981	15	2021-09-26
6914	631	56	2021-09-26
6915	123	56	2021-09-26
6916	91	27	2021-09-26
6917	871	15	2021-09-26
6918	254	19	2021-09-26
6919	25	64	2021-09-26
6920	405	17	2021-09-26
6921	658	39	2021-09-26
6922	673	36	2021-09-26
6923	174	3	2021-09-26
6924	592	25	2021-09-26
6925	261	60	2021-09-26
6926	422	69	2021-09-26
6927	644	2	2021-09-26
6928	333	54	2021-09-26
6929	989	2	2021-09-26
6930	253	18	2021-09-26
6931	870	28	2021-09-26
6932	265	27	2021-09-26
6933	63	24	2021-09-26
6934	661	70	2021-09-26
6935	507	23	2021-09-26
6936	330	56	2021-09-26
6937	386	65	2021-09-26
6938	341	43	2021-09-26
6939	392	57	2021-09-26
6940	296	9	2021-09-26
6941	693	51	2021-09-26
6942	628	51	2021-09-26
6943	777	64	2021-09-26
6944	311	34	2021-09-26
6945	349	24	2021-09-26
6946	493	65	2021-09-26
6947	201	59	2021-09-26
6948	343	50	2021-09-26
6949	44	45	2021-09-26
6950	482	29	2021-09-26
6951	704	68	2021-09-26
6952	796	68	2021-09-26
6953	436	61	2021-09-26
6954	858	60	2021-09-26
6955	216	45	2021-09-26
6956	40	58	2021-09-26
6957	657	38	2021-09-26
6958	90	7	2021-09-26
6959	531	2	2021-09-26
6960	416	27	2021-09-26
6961	888	41	2021-09-26
6962	27	15	2021-09-26
6963	294	7	2021-09-26
6964	566	62	2021-09-26
6965	972	56	2021-09-26
6966	839	55	2021-09-26
6967	359	26	2021-09-26
6968	475	18	2021-09-26
6969	323	28	2021-09-26
6970	34	2	2021-09-26
6971	450	19	2021-09-26
6972	150	33	2021-09-26
6973	101	60	2021-09-26
6974	993	55	2021-09-26
6975	865	58	2021-09-26
6976	691	19	2021-09-26
6977	777	40	2021-09-26
6978	67	2	2021-09-27
6979	151	27	2021-09-27
6980	398	45	2021-09-27
6981	779	12	2021-09-27
6982	992	2	2021-09-27
6983	223	33	2021-09-27
6984	488	66	2021-09-27
6985	551	57	2021-09-27
6986	241	41	2021-09-27
6987	488	42	2021-09-27
6988	774	4	2021-09-27
6989	44	49	2021-09-27
6990	425	55	2021-09-27
6991	180	44	2021-09-27
6992	788	5	2021-09-27
6993	494	33	2021-09-27
6994	196	67	2021-09-27
6995	309	24	2021-09-27
6996	718	18	2021-09-27
6997	187	57	2021-09-27
6998	20	35	2021-09-27
6999	96	18	2021-09-27
7000	416	40	2021-09-27
7001	308	56	2021-09-27
7002	736	32	2021-09-27
7003	706	62	2021-09-27
7004	822	7	2021-09-27
7005	735	9	2021-09-27
7006	329	25	2021-09-27
7007	302	5	2021-09-27
7008	283	28	2021-09-27
7009	73	70	2021-09-27
7010	271	54	2021-09-27
7011	712	43	2021-09-27
7012	802	38	2021-09-27
7013	199	13	2021-09-27
7014	673	41	2021-09-27
7015	875	29	2021-09-27
7016	678	10	2021-09-27
7017	167	55	2021-09-27
7018	602	68	2021-09-27
7019	716	54	2021-09-27
7020	478	57	2021-09-27
7021	283	39	2021-09-27
7022	264	6	2021-09-27
7023	645	16	2021-09-27
7024	787	8	2021-09-27
7025	25	17	2021-09-27
7026	583	9	2021-09-27
7027	530	41	2021-09-27
7028	400	70	2021-09-27
7029	342	58	2021-09-27
7030	100	42	2021-09-27
7031	462	1	2021-09-27
7032	589	26	2021-09-27
7033	822	44	2021-09-27
7034	845	42	2021-09-27
7035	6	5	2021-09-27
7036	769	55	2021-09-27
7037	643	52	2021-09-27
7038	352	55	2021-09-27
7039	941	51	2021-09-27
7040	97	12	2021-09-27
7041	555	18	2021-09-27
7042	171	47	2021-09-27
7043	620	66	2021-09-27
7044	163	58	2021-09-27
7045	313	13	2021-09-27
7046	974	16	2021-09-27
7047	37	21	2021-09-27
7048	985	14	2021-09-27
7049	434	63	2021-09-27
7050	934	12	2021-09-27
7051	878	51	2021-09-27
7052	236	18	2021-09-27
7053	38	57	2021-09-27
7054	186	46	2021-09-27
7055	372	34	2021-09-27
7056	888	5	2021-09-27
